time,q1_des,q1,q1_err,q2_des,q2,q2_err,q3_des,q3,q3_err,q4_des,q4,q4_err,q5_des,q5,q5_err,q6_des,q6,q6_err,q7_des,q7,q7_err,dq1_des,dq1,dq1_err,dq2_des,dq2,dq2_err,dq3_des,dq3,dq3_err,dq4_des,dq4,dq4_err,dq5_des,dq5,dq5_err,dq6_des,dq6,dq6_err,dq7_des,dq7,dq7_err,qddsafe1,qddsafe2,qddsafe3,qddsafe4,qddsafe5,qddsafe6,qddsafe7,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.203927,-0.042815,-0.005160,-0.037655,-0.132840,-0.689418,0.556578,-0.022488,-0.003728,-0.018761,-1.174953,-2.333159,1.158205,-0.009225,0.000858,-0.010082,0.962147,1.546597,-0.584450,0.630798,0.700173,-0.069375,-0.190485,-0.014442,-0.176043,-0.027935,0.240968,-0.268903,-0.214243,-0.032692,-0.181551,-0.109214,0.356621,-0.465835,-0.072870,-0.000151,-0.072719,0.081443,-0.649274,0.730717,-0.440440,-0.000015,-0.440424,0.056382,-0.020871,-0.064689,-0.374691,-0.015893,0.387795,-0.011379,-0.634928,6.087588,-0.436214,5.353665,-0.106179,-1.826516,-0.185510
0.209078,-0.044704,-0.005564,-0.039140,-0.133118,-0.678750,0.545631,-0.024619,-0.004580,-0.020039,-1.176057,-2.317107,1.141050,-0.009949,0.000861,-0.010811,0.962975,1.516831,-0.553856,0.626423,0.700170,-0.073747,-0.189930,-0.013949,-0.175981,-0.028192,0.379860,-0.408051,-0.214813,-0.008485,-0.206328,-0.113036,0.585764,-0.698799,-0.073007,0.002089,-0.075096,0.085324,-1.059498,1.144822,-0.440460,-0.001913,-0.438547,0.055399,-0.030827,-0.050109,-0.394927,-0.011731,0.393708,0.007304,-0.661013,6.097131,-0.472154,5.252190,-0.114184,-1.734466,-0.197198
0.213651,-0.044704,-0.005564,-0.039140,-0.133118,-0.678750,0.545631,-0.024619,-0.004580,-0.020039,-1.176057,-2.317107,1.141050,-0.009949,0.000861,-0.010811,0.962975,1.516831,-0.553856,0.626423,0.700170,-0.073747,-0.189930,-0.013949,-0.175981,-0.028192,0.379860,-0.408051,-0.214813,-0.008485,-0.206328,-0.113036,0.585764,-0.698799,-0.073007,0.002089,-0.075096,0.085324,-1.059498,1.144822,-0.440460,-0.001913,-0.438547,0.055399,-0.030827,-0.050109,-0.394927,-0.011731,0.393708,0.007304,-0.675951,6.228316,-0.482412,5.376847,-0.116645,-1.772680,-0.201599
0.218864,-0.046601,-0.005564,-0.041037,-0.133402,-0.678750,0.545348,-0.026770,-0.004580,-0.022190,-1.177208,-2.317107,1.139900,-0.010680,0.000861,-0.011541,0.963848,1.516831,-0.552983,0.622018,0.700170,-0.078152,-0.189381,-0.013949,-0.175432,-0.028550,0.379860,-0.408410,-0.215241,-0.008485,-0.206755,-0.117088,0.585764,-0.702852,-0.073104,0.002089,-0.075192,0.089292,-1.059498,1.148790,-0.440293,-0.001913,-0.438380,0.054410,-0.040855,-0.035425,-0.415307,-0.007539,0.399664,0.026121,-0.707905,6.372149,-0.506968,5.499389,-0.123833,-1.815635,-0.214137
0.224103,-0.046601,-0.005564,-0.041037,-0.133402,-0.678750,0.545348,-0.026770,-0.004580,-0.022190,-1.177208,-2.317107,1.139900,-0.010680,0.000861,-0.011541,0.963848,1.516831,-0.552983,0.622018,0.700170,-0.078152,-0.189381,-0.013949,-0.175432,-0.028550,0.379860,-0.408410,-0.215241,-0.008485,-0.206755,-0.117088,0.585764,-0.702852,-0.073104,0.002089,-0.075192,0.089292,-1.059498,1.148790,-0.440293,-0.001913,-0.438380,0.054410,-0.040855,-0.035425,-0.415307,-0.007539,0.399664,0.026121,-0.725111,6.518153,-0.519068,5.638034,-0.126695,-1.858134,-0.219219
0.228919,-0.048509,-0.005564,-0.042944,-0.133692,-0.678750,0.545058,-0.028943,-0.004580,-0.024363,-1.178410,-2.317107,1.138697,-0.011418,0.000861,-0.012279,0.964769,1.516831,-0.552062,0.617578,0.700170,-0.082592,-0.188837,-0.013949,-0.174888,-0.029013,0.379860,-0.408873,-0.215523,-0.008485,-0.207038,-0.121381,0.585764,-0.707145,-0.073158,0.002089,-0.075247,0.093353,-1.059498,1.152852,-0.439934,-0.001913,-0.438021,0.053413,-0.050967,-0.020617,-0.435860,-0.003312,0.405670,0.045097,-0.757587,6.651240,-0.544754,5.749858,-0.134057,-1.897890,-0.231952
0.233695,-0.048509,-0.005564,-0.042944,-0.133692,-0.678750,0.545058,-0.028943,-0.004580,-0.024363,-1.178410,-2.317107,1.138697,-0.011418,0.000861,-0.012279,0.964769,1.516831,-0.552062,0.617578,0.700170,-0.082592,-0.188837,-0.013949,-0.174888,-0.029013,0.379860,-0.408873,-0.215523,-0.008485,-0.207038,-0.121381,0.585764,-0.707145,-0.073158,0.002089,-0.075247,0.093353,-1.059498,1.152852,-0.439934,-0.001913,-0.438021,0.053413,-0.050967,-0.020617,-0.435860,-0.003312,0.405670,0.045097,-0.773979,6.785767,-0.556537,5.877516,-0.136809,-1.937021,-0.236804
0.238429,-0.050384,-0.005564,-0.044820,-0.133984,-0.678750,0.544766,-0.031087,-0.004580,-0.026507,-1.179639,-2.317107,1.137468,-0.012145,0.000861,-0.013007,0.965718,1.516831,-0.551113,0.613205,0.700170,-0.086965,-0.188311,-0.013949,-0.174362,-0.029570,0.379860,-0.409430,-0.215656,-0.008485,-0.207170,-0.125817,0.585764,-0.711580,-0.073171,0.002089,-0.075259,0.097418,-1.059498,1.156916,-0.439392,-0.001913,-0.437479,0.052429,-0.060938,-0.006017,-0.456125,0.000856,0.411592,0.063807,-0.807462,6.916368,-0.583550,5.986797,-0.144373,-1.975968,-0.249796
0.243444,-0.050384,-0.005903,-0.044482,-0.133984,-0.662925,0.528942,-0.031087,-0.004916,-0.026171,-1.179639,-2.293898,1.114258,-0.012145,0.000857,-0.013002,0.965718,1.473161,-0.507443,0.613205,0.700179,-0.086974,-0.188311,-0.009493,-0.178818,-0.029570,0.543890,-0.573459,-0.215656,-0.018076,-0.197580,-0.125817,0.829649,-0.955466,-0.073171,0.000573,-0.073743,0.097418,-1.536514,1.633931,-0.439392,0.001389,-0.440781,0.052429,-0.060938,-0.006017,-0.456125,0.000856,0.411592,0.063807,-0.825186,6.867845,-0.579667,5.836127,-0.146239,-1.829153,-0.255746
0.249975,-0.052287,-0.005903,-0.046385,-0.134286,-0.662925,0.528639,-0.033270,-0.004916,-0.028353,-1.180936,-2.293898,1.112961,-0.012886,0.000857,-0.013743,0.966725,1.473161,-0.506436,0.608762,0.700179,-0.091417,-0.187785,-0.009493,-0.178292,-0.030238,0.543890,-0.574128,-0.215641,-0.018076,-0.197566,-0.130537,0.829649,-0.960186,-0.073141,0.000573,-0.073713,0.101613,-1.536514,1.638127,-0.438650,0.001389,-0.440039,0.051428,-0.071083,0.008839,-0.476744,0.005096,0.417618,0.082845,-0.866497,7.040825,-0.612660,5.982425,-0.155155,-1.876889,-0.271196
0.253917,-0.052287,-0.005903,-0.046385,-0.134286,-0.662925,0.528639,-0.033270,-0.004916,-0.028353,-1.180936,-2.293898,1.112961,-0.012886,0.000857,-0.013743,0.966725,1.473161,-0.506436,0.608762,0.700179,-0.091417,-0.187785,-0.009493,-0.178292,-0.030238,0.543890,-0.574128,-0.215641,-0.018076,-0.197566,-0.130537,0.829649,-0.960186,-0.073141,0.000573,-0.073713,0.101613,-1.536514,1.638127,-0.438650,0.001389,-0.440039,0.051428,-0.071083,0.008839,-0.476744,0.005096,0.417618,0.082845,-0.881184,7.150784,-0.623354,6.084905,-0.157644,-1.906671,-0.275569
0.259267,-0.054143,-0.005903,-0.048241,-0.134589,-0.662925,0.528336,-0.035403,-0.004916,-0.030487,-1.182252,-2.293898,1.111646,-0.013609,0.000857,-0.014466,0.967751,1.473161,-0.505410,0.604425,0.700179,-0.095754,-0.187281,-0.009493,-0.177788,-0.030990,0.543890,-0.574880,-0.215482,-0.018076,-0.197406,-0.135355,0.829649,-0.965005,-0.073070,0.000573,-0.073642,0.105776,-1.536514,1.642289,-0.437738,0.001389,-0.439127,0.050450,-0.081004,0.023368,-0.496909,0.009244,0.423511,0.101463,-0.919652,7.292891,-0.654834,6.202318,-0.166090,-1.945945,-0.290093
0.264020,-0.054143,-0.005903,-0.048241,-0.134589,-0.662925,0.528336,-0.035403,-0.004916,-0.030487,-1.182252,-2.293898,1.111646,-0.013609,0.000857,-0.014466,0.967751,1.473161,-0.505410,0.604425,0.700179,-0.095754,-0.187281,-0.009493,-0.177788,-0.030990,0.543890,-0.574880,-0.215482,-0.018076,-0.197406,-0.135355,0.829649,-0.965005,-0.073070,0.000573,-0.073642,0.105776,-1.536514,1.642289,-0.437738,0.001389,-0.439127,0.050450,-0.081004,0.023368,-0.496909,0.009244,0.423511,0.101463,-0.937591,7.423277,-0.668125,6.323741,-0.169152,-1.981232,-0.295442
0.268871,-0.056017,-0.005903,-0.050115,-0.134904,-0.662925,0.528021,-0.037561,-0.004916,-0.032645,-1.183634,-2.293898,1.110264,-0.014341,0.000857,-0.015198,0.968832,1.473161,-0.504329,0.600044,0.700179,-0.100135,-0.186780,-0.009493,-0.177287,-0.031853,0.543890,-0.575742,-0.215174,-0.018076,-0.197098,-0.140437,0.829649,-0.970086,-0.072956,0.000573,-0.073528,0.110049,-1.536514,1.646563,-0.436627,0.001389,-0.438016,0.049459,-0.091049,0.038078,-0.517326,0.013443,0.429477,0.120313,-0.976131,7.552506,-0.700223,6.428534,-0.177677,-2.016954,-0.310007
0.274247,-0.056017,-0.006407,-0.049610,-0.134904,-0.639652,0.504748,-0.037561,-0.005163,-0.032398,-1.183634,-2.259733,1.076099,-0.014341,0.000860,-0.015201,0.968832,1.409907,-0.441075,0.600044,0.700168,-0.100124,-0.186780,-0.014264,-0.172516,-0.031853,0.757013,-0.788866,-0.215174,0.000874,-0.216049,-0.140437,1.123852,-1.264289,-0.072956,0.001621,-0.074577,0.110049,-2.046101,2.156150,-0.436627,-0.004204,-0.432423,0.049459,-0.091049,0.038078,-0.517326,0.013443,0.429477,0.120313,-0.981233,7.423422,-0.734959,6.181453,-0.181365,-1.507109,-0.315074
0.278712,-0.057867,-0.006407,-0.051460,-0.135224,-0.639652,0.504428,-0.039692,-0.005163,-0.034529,-1.185052,-2.259733,1.074681,-0.015064,0.000860,-0.015924,0.969945,1.409907,-0.439963,0.595721,0.700168,-0.104447,-0.186295,-0.014264,-0.172030,-0.032804,0.757013,-0.789818,-0.214724,0.000874,-0.215599,-0.145666,1.123852,-1.269518,-0.072802,0.001621,-0.074423,0.114337,-2.046101,2.160438,-0.435342,-0.004204,-0.431138,0.048478,-0.100989,0.052633,-0.537526,0.017597,0.435380,0.138965,-1.019126,7.537758,-0.767457,6.270422,-0.189787,-1.524788,-0.329530
0.283702,-0.057867,-0.006407,-0.051460,-0.135224,-0.639652,0.504428,-0.039692,-0.005163,-0.034529,-1.185052,-2.259733,1.074681,-0.015064,0.000860,-0.015924,0.969945,1.409907,-0.439963,0.595721,0.700168,-0.104447,-0.186295,-0.014264,-0.172030,-0.032804,0.757013,-0.789818,-0.214724,0.000874,-0.215599,-0.145666,1.123852,-1.269518,-0.072802,0.001621,-0.074423,0.114337,-2.046101,2.160438,-0.435342,-0.004204,-0.431138,0.048478,-0.100989,0.052633,-0.537526,0.017597,0.435380,0.138965,-1.038642,7.668468,-0.782950,6.389649,-0.193220,-1.551433,-0.335418
0.289032,-0.059731,-0.006407,-0.053324,-0.135558,-0.639652,0.504094,-0.041841,-0.005163,-0.036678,-1.186539,-2.259733,1.073194,-0.015792,0.000860,-0.016652,0.971112,1.409907,-0.438795,0.591366,0.700168,-0.108802,-0.185819,-0.014264,-0.171554,-0.033867,0.757013,-0.790881,-0.214125,0.000874,-0.214999,-0.151151,1.123852,-1.275003,-0.072607,0.001621,-0.074227,0.118734,-2.046101,2.164835,-0.433864,-0.004204,-0.429660,0.044298,-0.111276,0.066398,-0.555316,0.020439,0.444323,0.151576,-1.084321,7.802252,-0.823100,6.501068,-0.202895,-1.572394,-0.351403
0.296229,-0.061591,-0.006407,-0.055184,-0.135903,-0.639652,0.503749,-0.043983,-0.005163,-0.038820,-1.188081,-2.259733,1.071652,-0.016519,0.000860,-0.017379,0.972325,1.409907,-0.437583,0.587027,0.700168,-0.113141,-0.185435,-0.014264,-0.171171,-0.035037,0.757013,-0.792050,-0.213402,0.000874,-0.214277,-0.156771,1.123852,-1.280623,-0.072404,0.001621,-0.074025,0.123267,-2.046101,2.169368,-0.432359,-0.004204,-0.428155,0.044298,-0.111276,0.066398,-0.555316,0.020439,0.444323,0.151576,-1.145703,7.988563,-0.883346,6.664378,-0.214741,-1.601167,-0.370044
0.298993,-0.061591,-0.006407,-0.055184,-0.135903,-0.639652,0.503749,-0.043983,-0.005163,-0.038820,-1.188081,-2.259733,1.071652,-0.016519,0.000860,-0.017379,0.972325,1.409907,-0.437583,0.587027,0.700168,-0.113141,-0.185435,-0.014264,-0.171171,-0.035037,0.757013,-0.792050,-0.213402,0.000874,-0.214277,-0.156771,1.123852,-1.280623,-0.072404,0.001621,-0.074025,0.123267,-2.046101,2.169368,-0.432359,-0.004204,-0.428155,0.032184,-0.122163,0.077813,-0.566566,0.019902,0.460668,0.148668,-1.157064,8.050971,-0.887902,6.730117,-0.216977,-1.616029,-0.373488
0.303396,-0.061591,-0.006407,-0.055184,-0.135903,-0.639652,0.503749,-0.043983,-0.005163,-0.038820,-1.188081,-2.259733,1.071652,-0.016519,0.000860,-0.017379,0.972325,1.409907,-0.437583,0.587027,0.700168,-0.113141,-0.185435,-0.014264,-0.171171,-0.035037,0.757013,-0.792050,-0.213402,0.000874,-0.214277,-0.156771,1.123852,-1.280623,-0.072404,0.001621,-0.074025,0.123267,-2.046101,2.169368,-0.432359,-0.004204,-0.428155,0.032184,-0.122163,0.077813,-0.566566,0.019902,0.460668,0.148668,-1.175232,8.166145,-0.902664,6.834980,-0.220203,-1.639244,-0.378973
0.308473,-0.063453,-0.006877,-0.056576,-0.136262,-0.610846,0.474584,-0.046124,-0.005385,-0.040739,-1.189686,-2.217846,1.028160,-0.017245,0.000862,-0.018107,0.973587,1.334389,-0.360802,0.582689,0.700179,-0.117489,-0.185173,-0.015187,-0.169986,-0.036319,0.972524,-1.008843,-0.212563,-0.009573,-0.202990,-0.162522,1.397965,-1.560487,-0.072207,0.001621,-0.073828,0.127980,-2.475812,2.603791,-0.430880,0.001697,-0.432577,0.020032,-0.133083,0.089264,-0.577851,0.019363,0.477063,0.145750,-1.217775,7.503288,-0.931291,6.547716,-0.230222,-0.974863,-0.397293
0.313763,-0.063453,-0.006877,-0.056576,-0.136262,-0.610846,0.474584,-0.046124,-0.005385,-0.040739,-1.189686,-2.217846,1.028160,-0.017245,0.000862,-0.018107,0.973587,1.334389,-0.360802,0.582689,0.700179,-0.117489,-0.185173,-0.015187,-0.169986,-0.036319,0.972524,-1.008843,-0.212563,-0.009573,-0.202990,-0.162522,1.397965,-1.560487,-0.072207,0.001621,-0.073828,0.127980,-2.475812,2.603791,-0.430880,0.001697,-0.432577,0.020032,-0.133083,0.089264,-0.577851,0.019363,0.477063,0.145750,-1.240025,7.628176,-0.949358,6.666670,-0.234221,-0.990981,-0.404088
0.319121,-0.065293,-0.006877,-0.058416,-0.136630,-0.610846,0.474216,-0.048232,-0.005385,-0.042847,-1.191330,-2.217846,1.026516,-0.017962,0.000862,-0.018824,0.974883,1.334389,-0.359506,0.578413,0.700179,-0.121766,-0.185034,-0.015187,-0.169846,-0.037696,0.972524,-1.010220,-0.211619,-0.009573,-0.202046,-0.168322,1.397965,-1.566287,-0.072017,0.001621,-0.073638,0.132803,-2.475812,2.608615,-0.429445,0.001697,-0.431142,0.008013,-0.143885,0.100590,-0.589014,0.018830,0.493280,0.142864,-1.297165,7.734464,-1.001832,6.777372,-0.245597,-0.996674,-0.421474
0.323673,-0.065293,-0.006877,-0.058416,-0.136630,-0.610846,0.474216,-0.048232,-0.005385,-0.042847,-1.191330,-2.217846,1.026516,-0.017962,0.000862,-0.018824,0.974883,1.334389,-0.359506,0.578413,0.700179,-0.121766,-0.185034,-0.015187,-0.169846,-0.037696,0.972524,-1.010220,-0.211619,-0.009573,-0.202046,-0.168322,1.397965,-1.566287,-0.072017,0.001621,-0.073638,0.132803,-2.475812,2.608615,-0.429445,0.001697,-0.431142,0.008013,-0.143885,0.100590,-0.589014,0.018830,0.493280,0.142864,-1.316902,7.842298,-1.018008,6.880079,-0.249156,-1.010454,-0.427500
0.329078,-0.067142,-0.006877,-0.060265,-0.137014,-0.610846,0.473832,-0.050341,-0.005385,-0.044957,-1.193042,-2.217846,1.024804,-0.018681,0.000862,-0.019543,0.976235,1.334389,-0.358154,0.574129,0.700179,-0.126050,-0.185014,-0.015187,-0.169827,-0.039188,0.972524,-1.011712,-0.210557,-0.009573,-0.200984,-0.174264,1.397965,-1.572229,-0.071832,0.001621,-0.073453,0.137813,-2.475812,2.613625,-0.428032,0.001697,-0.429729,-0.004069,-0.154743,0.111974,-0.600234,0.018294,0.509581,0.139963,-1.376370,7.949166,-1.072392,6.991629,-0.260952,-1.015367,-0.445507
0.333930,-0.067142,-0.006877,-0.060265,-0.137014,-0.610846,0.473832,-0.050341,-0.005385,-0.044957,-1.193042,-2.217846,1.024804,-0.018681,0.000862,-0.019543,0.976235,1.334389,-0.358154,0.574129,0.700179,-0.126050,-0.185014,-0.015187,-0.169827,-0.039188,0.972524,-1.011712,-0.210557,-0.009573,-0.200984,-0.174264,1.397965,-1.572229,-0.071832,0.001621,-0.073453,0.137813,-2.475812,2.613625,-0.428032,0.001697,-0.429729,-0.004069,-0.154743,0.111974,-0.600234,0.018294,0.509581,0.139963,-1.397507,8.061620,-1.089861,7.098739,-0.264777,-1.029589,-0.451957
0.338621,-0.068995,-0.006877,-0.062118,-0.137414,-0.610846,0.473432,-0.052444,-0.005385,-0.047060,-1.194817,-2.217846,1.023029,-0.019399,0.000862,-0.020261,0.977641,1.334389,-0.356748,0.569849,0.700179,-0.130330,-0.185115,-0.015187,-0.169928,-0.040792,0.972524,-1.013316,-0.209378,-0.009573,-0.199806,-0.180331,1.397965,-1.578296,-0.071651,0.001621,-0.073272,0.142999,-2.475812,2.618811,-0.426645,0.001697,-0.428342,-0.016178,-0.165625,0.123385,-0.611480,0.017757,0.525919,0.137055,-1.456131,8.152655,-1.143424,7.195520,-0.276407,-1.031641,-0.469603
0.343637,-0.068995,-0.006964,-0.062032,-0.137414,-0.604732,0.467318,-0.052444,-0.005443,-0.047001,-1.194817,-2.208939,1.014122,-0.019399,0.000840,-0.020239,0.977641,1.318893,-0.341252,0.569849,0.700174,-0.130325,-0.185115,-0.020750,-0.164365,-0.040792,1.002217,-1.043009,-0.209378,-0.004270,-0.205109,-0.180331,1.499367,-1.679698,-0.071651,-0.001844,-0.069808,0.142999,-2.557550,2.700549,-0.426645,-0.000578,-0.426067,-0.016178,-0.165625,0.123385,-0.611480,0.017757,0.525919,0.137055,-1.467404,8.097244,-1.169540,7.142588,-0.277241,-0.894327,-0.475973
0.348443,-0.070847,-0.006964,-0.063884,-0.137830,-0.604732,0.466901,-0.054532,-0.005443,-0.049089,-1.196651,-2.208939,1.012288,-0.020115,0.000840,-0.020955,0.979098,1.318893,-0.339795,0.565589,0.700174,-0.134585,-0.185338,-0.020750,-0.164588,-0.042503,1.002217,-1.044719,-0.208088,-0.004270,-0.203818,-0.186503,1.499367,-1.685870,-0.071476,-0.001844,-0.069633,0.148340,-2.557550,2.705890,-0.425289,-0.000578,-0.424711,-0.028270,-0.176491,0.134778,-0.622709,0.017221,0.542233,0.134152,-1.527245,8.182885,-1.224138,7.234617,-0.289053,-0.893095,-0.493925
0.353490,-0.070847,-0.006964,-0.063884,-0.137830,-0.604732,0.466901,-0.054532,-0.005443,-0.049089,-1.196651,-2.208939,1.012288,-0.020115,0.000840,-0.020955,0.979098,1.318893,-0.339795,0.565589,0.700174,-0.134585,-0.185338,-0.020750,-0.164588,-0.042503,1.002217,-1.044719,-0.208088,-0.004270,-0.203818,-0.186503,1.499367,-1.685870,-0.071476,-0.001844,-0.069633,0.148340,-2.557550,2.705890,-0.425289,-0.000578,-0.424711,-0.028270,-0.176491,0.134778,-0.622709,0.017221,0.542233,0.134152,-1.551175,8.301936,-1.244448,7.348017,-0.293389,-0.905862,-0.501257
0.358840,-0.072718,-0.006964,-0.065754,-0.138268,-0.604732,0.466464,-0.056623,-0.005443,-0.051180,-1.198563,-2.208939,1.010376,-0.020835,0.000840,-0.021675,0.980621,1.318893,-0.338272,0.561308,0.700174,-0.138866,-0.185684,-0.020750,-0.164934,-0.044337,1.002217,-1.046554,-0.206671,-0.004270,-0.202401,-0.192838,1.499367,-1.692205,-0.071306,-0.001844,-0.069462,0.153889,-2.557550,2.711440,-0.423951,-0.000578,-0.423373,-0.040460,-0.187446,0.146265,-0.634031,0.016681,0.558680,0.131225,-1.616153,8.400423,-1.303076,7.452749,-0.306107,-0.904974,-0.520644
0.363395,-0.072718,-0.006964,-0.065754,-0.138268,-0.604732,0.466464,-0.056623,-0.005443,-0.051180,-1.198563,-2.208939,1.010376,-0.020835,0.000840,-0.021675,0.980621,1.318893,-0.338272,0.561308,0.700174,-0.138866,-0.185684,-0.020750,-0.164934,-0.044337,1.002217,-1.046554,-0.206671,-0.004270,-0.202401,-0.192838,1.499367,-1.692205,-0.071306,-0.001844,-0.069462,0.153889,-2.557550,2.711440,-0.423951,-0.000578,-0.423373,-0.040460,-0.187446,0.146265,-0.634031,0.016681,0.558680,0.131225,-1.637831,8.505515,-1.321575,7.552868,-0.310044,-0.916081,-0.527278
0.368411,-0.074572,-0.006964,-0.067608,-0.138720,-0.604732,0.466012,-0.058677,-0.005443,-0.053233,-1.200519,-2.208939,1.008421,-0.021545,0.000840,-0.022385,0.982184,1.318893,-0.336709,0.557086,0.700174,-0.143088,-0.186148,-0.020750,-0.165398,-0.046261,1.002217,-1.048478,-0.205155,-0.004270,-0.200886,-0.199218,1.499367,-1.698585,-0.071142,-0.001844,-0.069298,0.159543,-2.557550,2.717093,-0.422657,-0.000578,-0.422079,-0.052519,-0.198284,0.157629,-0.645230,0.016146,0.574951,0.128330,-1.703071,8.596867,-1.379927,7.651109,-0.322759,-0.913590,-0.546603
0.374801,-0.076416,-0.006964,-0.069453,-0.139187,-0.604732,0.465544,-0.060699,-0.005443,-0.055255,-1.202521,-2.208939,1.006418,-0.022248,0.000840,-0.023088,0.983791,1.318893,-0.335102,0.552910,0.700174,-0.147264,-0.186717,-0.020750,-0.165967,-0.048259,1.002217,-1.050476,-0.203549,-0.004270,-0.199279,-0.205634,1.499367,-1.705001,-0.070983,-0.001844,-0.069140,0.165287,-2.557550,2.722838,-0.421397,-0.000578,-0.420819,-0.052519,-0.198284,0.157629,-0.645230,0.016146,0.574951,0.128330,-1.776613,8.729394,-1.449119,7.779289,-0.336698,-0.913359,-0.568231
0.378653,-0.076416,-0.006964,-0.069453,-0.139187,-0.604732,0.465544,-0.060699,-0.005443,-0.055255,-1.202521,-2.208939,1.006418,-0.022248,0.000840,-0.023088,0.983791,1.318893,-0.335102,0.552910,0.700174,-0.147264,-0.186717,-0.020750,-0.165967,-0.048259,1.002217,-1.050476,-0.203549,-0.004270,-0.199279,-0.205634,1.499367,-1.705001,-0.070983,-0.001844,-0.069140,0.165287,-2.557550,2.722838,-0.421397,-0.000578,-0.420819,-0.057780,-0.197811,0.162999,-0.640897,0.016470,0.575040,0.128112,-1.795369,8.814895,-1.463192,7.867018,-0.340102,-0.921955,-0.574054
0.383964,-0.076416,-0.006964,-0.069453,-0.139187,-0.604732,0.465544,-0.060699,-0.005443,-0.055255,-1.202521,-2.208939,1.006418,-0.022248,0.000840,-0.023088,0.983791,1.318893,-0.335102,0.552910,0.700174,-0.147264,-0.186717,-0.020750,-0.165967,-0.048259,1.002217,-1.050476,-0.203549,-0.004270,-0.199279,-0.205634,1.499367,-1.705001,-0.070983,-0.001844,-0.069140,0.165287,-2.557550,2.722838,-0.421397,-0.000578,-0.420819,-0.057780,-0.197811,0.162999,-0.640897,0.016470,0.575040,0.128112,-1.821245,8.934221,-1.485461,7.980744,-0.344818,-0.934182,-0.581950
0.388982,-0.078293,-0.006964,-0.071330,-0.139681,-0.604732,0.465050,-0.062734,-0.005443,-0.057290,-1.204617,-2.208939,1.004322,-0.022960,0.000840,-0.023800,0.985478,1.318893,-0.333415,0.548687,0.700174,-0.151487,-0.187244,-0.020750,-0.166494,-0.050109,1.002217,-1.052326,-0.201955,-0.004270,-0.197686,-0.211861,1.499367,-1.711228,-0.070806,-0.001844,-0.068963,0.170869,-2.557550,2.728419,-0.420081,-0.000578,-0.419503,-0.047254,-0.170772,0.154480,-0.599953,0.018819,0.537146,0.134175,-1.891220,9.052806,-1.554919,8.094637,-0.357516,-0.927750,-0.602490
0.394077,-0.078293,-0.006964,-0.071330,-0.139681,-0.604732,0.465050,-0.062734,-0.005443,-0.057290,-1.204617,-2.208939,1.004322,-0.022960,0.000840,-0.023800,0.985478,1.318893,-0.333415,0.548687,0.700174,-0.151487,-0.187244,-0.020750,-0.166494,-0.050109,1.002217,-1.052326,-0.201955,-0.004270,-0.197686,-0.211861,1.499367,-1.711228,-0.070806,-0.001844,-0.068963,0.170869,-2.557550,2.728419,-0.420081,-0.000578,-0.419503,-0.047254,-0.170772,0.154480,-0.599953,0.018819,0.537146,0.134175,-1.917077,9.169144,-1.577250,8.205549,-0.362236,-0.939473,-0.610368
0.398761,-0.080169,-0.006964,-0.073206,-0.140191,-0.604732,0.464541,-0.064747,-0.005443,-0.059304,-1.206766,-2.208939,1.002173,-0.023668,0.000840,-0.024507,0.987215,1.318893,-0.331678,0.544490,0.700174,-0.155684,-0.187664,-0.020750,-0.166914,-0.051683,1.002217,-1.053900,-0.200452,-0.004270,-0.196182,-0.217661,1.499367,-1.717028,-0.070606,-0.001844,-0.068763,0.176056,-2.557550,2.733606,-0.418708,-0.000578,-0.418130,-0.036759,-0.143810,0.145985,-0.559128,0.021161,0.499360,0.140219,-1.986347,9.277358,-1.646164,8.310335,-0.374795,-0.931273,-0.630624
0.404102,-0.080169,-0.006964,-0.073206,-0.140191,-0.604732,0.464541,-0.064747,-0.005443,-0.059304,-1.206766,-2.208939,1.002173,-0.023668,0.000840,-0.024507,0.987215,1.318893,-0.331678,0.544490,0.700174,-0.155684,-0.187664,-0.020750,-0.166914,-0.051683,1.002217,-1.053900,-0.200452,-0.004270,-0.196182,-0.217661,1.499367,-1.717028,-0.070606,-0.001844,-0.068763,0.176056,-2.557550,2.733606,-0.418708,-0.000578,-0.418130,-0.036759,-0.143810,0.145985,-0.559128,0.021161,0.499360,0.140219,-2.013655,9.397315,-1.669825,8.424743,-0.379786,-0.943155,-0.638932
0.409035,-0.082046,-0.006964,-0.075083,-0.140714,-0.604732,0.464018,-0.066743,-0.005443,-0.061300,-1.208969,-2.208939,0.999970,-0.024372,0.000840,-0.025212,0.988998,1.318893,-0.329895,0.540313,0.700174,-0.159861,-0.187979,-0.020750,-0.167229,-0.052986,1.002217,-1.055202,-0.199036,-0.004270,-0.194766,-0.223044,1.499367,-1.722411,-0.070383,-0.001844,-0.068539,0.180857,-2.557550,2.738407,-0.417277,-0.000578,-0.416699,-0.026279,-0.116889,0.137504,-0.518365,0.023499,0.461633,0.146255,-2.086098,9.512362,-1.741597,8.536803,-0.392913,-0.934896,-0.660089
