time,q1_des,q1,q1_err,q2_des,q2,q2_err,q3_des,q3,q3_err,q4_des,q4,q4_err,q5_des,q5,q5_err,q6_des,q6,q6_err,q7_des,q7,q7_err,dq1_des,dq1,dq1_err,dq2_des,dq2,dq2_err,dq3_des,dq3,dq3_err,dq4_des,dq4,dq4_err,dq5_des,dq5,dq5_err,dq6_des,dq6,dq6_err,dq7_des,dq7,dq7_err,qddsafe1,qddsafe2,qddsafe3,qddsafe4,qddsafe5,qddsafe6,qddsafe7,tau1,tau2,tau3,tau4,tau5,tau6,tau7
1.580089,-0.007251,-0.001485,-0.005766,-0.747198,-0.739682,-0.007516,0.004167,-0.000027,0.004194,-2.315912,-2.300129,-0.015782,0.001860,-0.014395,0.016255,1.514032,1.498268,0.015764,0.772636,0.722309,0.050328,-0.004576,-0.000456,-0.004120,-0.153027,-0.120886,-0.032141,0.003685,0.003747,-0.000061,-0.138937,-0.180492,0.041555,0.013321,0.011519,0.001802,0.218938,0.169497,0.049442,0.043612,0.037483,0.006129,0.003152,0.105418,-0.002539,0.095712,-0.009176,-0.150824,-0.030044,-0.580099,-0.845646,0.392850,-1.185196,0.829249,0.623365,0.643620
1.585792,-0.007251,-0.001485,-0.005766,-0.747198,-0.739682,-0.007516,0.004167,-0.000027,0.004194,-2.315912,-2.300129,-0.015782,0.001860,-0.014395,0.016255,1.514032,1.498268,0.015764,0.772636,0.722309,0.050328,-0.004576,-0.000456,-0.004120,-0.153027,-0.120886,-0.032141,0.003685,0.003747,-0.000061,-0.138937,-0.180492,0.041555,0.013321,0.011519,0.001802,0.218938,0.169497,0.049442,0.043612,0.037483,0.006129,0.003152,0.105418,-0.002539,0.095712,-0.009176,-0.150824,-0.030044,-0.582158,-0.849054,0.394266,-1.189405,0.832202,0.625585,0.645915
1.590068,-0.007297,-0.001485,-0.005812,-0.748729,-0.739682,-0.009047,0.004204,-0.000027,0.004231,-2.317301,-2.300129,-0.017172,0.001993,-0.014395,0.016388,1.516222,1.498268,0.017954,0.773072,0.722309,0.050764,-0.004542,-0.000456,-0.004086,-0.151905,-0.120886,-0.031019,0.003658,0.003747,-0.000088,-0.137918,-0.180492,0.042573,0.013223,0.011519,0.001704,0.217333,0.169497,0.047837,0.043292,0.037483,0.005810,0.003530,0.118063,-0.002843,0.107192,-0.010277,-0.168915,-0.033648,-0.588116,-0.975893,0.398152,-1.317973,0.840947,0.692891,0.652789
1.594947,-0.007297,-0.001485,-0.005812,-0.748729,-0.739682,-0.009047,0.004204,-0.000027,0.004231,-2.317301,-2.300129,-0.017172,0.001993,-0.014395,0.016388,1.516222,1.498268,0.017954,0.773072,0.722309,0.050764,-0.004542,-0.000456,-0.004086,-0.151905,-0.120886,-0.031019,0.003658,0.003747,-0.000088,-0.137918,-0.180492,0.042573,0.013223,0.011519,0.001704,0.217333,0.169497,0.047837,0.043292,0.037483,0.005810,0.003530,0.118063,-0.002843,0.107192,-0.010277,-0.168915,-0.033648,-0.589907,-0.979255,0.399384,-1.321988,0.843516,0.695008,0.654785
1.600073,-0.007342,-0.001485,-0.005857,-0.750241,-0.739682,-0.010559,0.004240,-0.000027,0.004267,-2.318674,-2.300129,-0.018545,0.002125,-0.014395,0.016520,1.518385,1.498268,0.020117,0.773503,0.722309,0.051195,-0.004505,-0.000456,-0.004049,-0.150662,-0.120886,-0.029776,0.003629,0.003747,-0.000118,-0.136790,-0.180492,0.043702,0.013115,0.011519,0.001596,0.215555,0.169497,0.046059,0.042938,0.037483,0.005455,0.003907,0.130650,-0.003147,0.118621,-0.011373,-0.186924,-0.037235,-0.596106,-1.105199,0.403434,-1.449841,0.852607,0.761941,0.661913
1.605299,-0.007342,-0.001495,-0.005848,-0.750241,-0.743591,-0.006650,0.004240,0.000037,0.004203,-2.318674,-2.306154,-0.012520,0.002125,-0.013981,0.016106,1.518385,1.504247,0.014138,0.773503,0.723453,0.050051,-0.004505,-0.001610,-0.002895,-0.150662,-0.113325,-0.037337,0.003629,0.002536,0.001092,-0.136790,-0.179873,0.043083,0.013115,0.011981,0.001134,0.215555,0.192182,0.023373,0.042938,0.025543,0.017395,0.003907,0.130650,-0.003147,0.118621,-0.011373,-0.186924,-0.037235,-0.588196,-0.791456,0.407968,-0.878597,0.832388,0.514182,0.664717
1.609742,-0.007387,-0.001495,-0.005892,-0.751735,-0.743591,-0.008144,0.004276,0.000037,0.004239,-2.320031,-2.306154,-0.013877,0.002255,-0.013981,0.016236,1.520523,1.504247,0.016275,0.773929,0.723453,0.050476,-0.004464,-0.001610,-0.002854,-0.149298,-0.113325,-0.035973,0.003596,0.002536,0.001059,-0.135552,-0.179873,0.044321,0.012996,0.011981,0.001015,0.213604,0.192182,0.021422,0.042550,0.025543,0.017007,0.004282,0.143195,-0.003449,0.130010,-0.012465,-0.204872,-0.040810,-0.594074,-0.914661,0.411825,-1.002909,0.840997,0.579420,0.671506
1.614934,-0.007387,-0.001495,-0.005892,-0.751735,-0.743591,-0.008144,0.004276,0.000037,0.004239,-2.320031,-2.306154,-0.013877,0.002255,-0.013981,0.016236,1.520523,1.504247,0.016275,0.773929,0.723453,0.050476,-0.004464,-0.001610,-0.002854,-0.149298,-0.113325,-0.035973,0.003596,0.002536,0.001059,-0.135552,-0.179873,0.044321,0.012996,0.011981,0.001015,0.213604,0.192182,0.021422,0.042550,0.025543,0.017007,0.004282,0.143195,-0.003449,0.130010,-0.012465,-0.204872,-0.040810,-0.595980,-0.918095,0.413173,-1.006128,0.843708,0.581288,0.673674
1.619940,-0.007432,-0.001495,-0.005937,-0.753240,-0.743591,-0.009648,0.004312,0.000037,0.004276,-2.321397,-2.306154,-0.015243,0.002386,-0.013981,0.016367,1.522675,1.504247,0.018428,0.774358,0.723453,0.050905,-0.004419,-0.001610,-0.002809,-0.147783,-0.113325,-0.034458,0.003559,0.002536,0.001023,-0.134176,-0.179873,0.045697,0.012864,0.011981,0.000883,0.211436,0.192182,0.019254,0.042118,0.025543,0.016575,0.004663,0.155953,-0.003756,0.141594,-0.013575,-0.223126,-0.044446,-0.602093,-1.042532,0.417187,-1.131780,0.852653,0.647245,0.680716
1.624917,-0.007432,-0.001495,-0.005937,-0.753240,-0.743591,-0.009648,0.004312,0.000037,0.004276,-2.321397,-2.306154,-0.015243,0.002386,-0.013981,0.016367,1.522675,1.504247,0.018428,0.774358,0.723453,0.050905,-0.004419,-0.001610,-0.002809,-0.147783,-0.113325,-0.034458,0.003559,0.002536,0.001023,-0.134176,-0.179873,0.045697,0.012864,0.011981,0.000883,0.211436,0.192182,0.019254,0.042118,0.025543,0.016575,0.004663,0.155953,-0.003756,0.141594,-0.013575,-0.223126,-0.044446,-0.603934,-1.046237,0.418488,-1.135241,0.855271,0.649233,0.682810
1.630341,-0.007476,-0.001495,-0.005981,-0.754700,-0.743591,-0.011109,0.004348,0.000037,0.004311,-2.322723,-2.306154,-0.016569,0.002513,-0.013981,0.016494,1.524765,1.504247,0.020518,0.774774,0.723453,0.051321,-0.004371,-0.001610,-0.002761,-0.146171,-0.113325,-0.032846,0.003520,0.002536,0.000984,-0.132713,-0.179873,0.047160,0.012724,0.011981,0.000743,0.209130,0.192182,0.016948,0.041658,0.025543,0.016115,0.005037,0.168468,-0.004057,0.152956,-0.014665,-0.241030,-0.048013,-0.610078,-1.167417,0.422527,-1.257703,0.864255,0.713531,0.689872
1.635193,-0.007476,-0.001502,-0.005974,-0.754700,-0.747199,-0.007501,0.004348,0.000111,0.004237,-2.322723,-2.312264,-0.010459,0.002513,-0.013542,0.016056,1.524765,1.511513,0.013252,0.774774,0.724026,0.050749,-0.004371,0.000431,-0.004802,-0.146171,-0.103768,-0.042403,0.003520,0.003331,0.000190,-0.132713,-0.185939,0.053226,0.012724,0.013508,-0.000784,0.209130,0.231952,-0.022821,0.041658,0.012613,0.029046,0.005037,0.168468,-0.004057,0.152956,-0.014665,-0.241030,-0.048013,-0.627212,-0.893049,0.410325,-0.613816,0.837908,0.373964,0.701358
1.640103,-0.007519,-0.001502,-0.006017,-0.756145,-0.747199,-0.008946,0.004382,0.000111,0.004272,-2.324035,-2.312264,-0.011771,0.002639,-0.013542,0.016181,1.526833,1.511513,0.015320,0.775186,0.724026,0.051161,-0.004319,0.000431,-0.004750,-0.144433,-0.103768,-0.040665,0.003479,0.003331,0.000148,-0.131135,-0.185939,0.054804,0.012573,0.013508,-0.000935,0.206644,0.231952,-0.025308,0.041163,0.012613,0.028550,0.005412,0.180995,-0.004359,0.164330,-0.015755,-0.258954,-0.051583,-0.633177,-1.011739,0.414163,-0.732760,0.846487,0.436412,0.708178
1.645201,-0.007519,-0.001502,-0.006017,-0.756145,-0.747199,-0.008946,0.004382,0.000111,0.004272,-2.324035,-2.312264,-0.011771,0.002639,-0.013542,0.016181,1.526833,1.511513,0.015320,0.775186,0.724026,0.051161,-0.004319,0.000431,-0.004750,-0.144433,-0.103768,-0.040665,0.003479,0.003331,0.000148,-0.131135,-0.185939,0.054804,0.012573,0.013508,-0.000935,0.206644,0.231952,-0.025308,0.041163,0.012613,0.028550,0.005412,0.180995,-0.004359,0.164330,-0.015755,-0.258954,-0.051583,-0.635132,-1.015469,0.415473,-0.735019,0.849114,0.437767,0.710380
1.650131,-0.007562,-0.001502,-0.006061,-0.757587,-0.747199,-0.010388,0.004417,0.000111,0.004306,-2.325344,-2.312264,-0.013080,0.002764,-0.013542,0.016307,1.528895,1.511513,0.017382,0.775597,0.724026,0.051571,-0.004262,0.000431,-0.004693,-0.142552,-0.103768,-0.038783,0.003433,0.003331,0.000103,-0.129427,-0.185939,0.056512,0.012409,0.013508,-0.001099,0.203952,0.231952,-0.028000,0.040627,0.012613,0.028014,0.005790,0.193646,-0.004664,0.175816,-0.016856,-0.277053,-0.055189,-0.641098,-1.133691,0.419302,-0.853654,0.857693,0.500051,0.717184
1.655086,-0.007562,-0.001502,-0.006061,-0.757587,-0.747199,-0.010388,0.004417,0.000111,0.004306,-2.325344,-2.312264,-0.013080,0.002764,-0.013542,0.016307,1.528895,1.511513,0.017382,0.775597,0.724026,0.051571,-0.004262,0.000431,-0.004693,-0.142552,-0.103768,-0.038783,0.003433,0.003331,0.000103,-0.129427,-0.185939,0.056512,0.012409,0.013508,-0.001099,0.203952,0.231952,-0.028000,0.040627,0.012613,0.028014,0.005790,0.193646,-0.004664,0.175816,-0.016856,-0.277053,-0.055189,-0.643013,-1.137706,0.420586,-0.856201,0.860268,0.501553,0.719341
1.660091,-0.007604,-0.001502,-0.006103,-0.758996,-0.747199,-0.011798,0.004451,0.000111,0.004340,-2.326624,-2.312264,-0.014360,0.002887,-0.013542,0.016430,1.530912,1.511513,0.019399,0.775999,0.724026,0.051973,-0.004203,0.000431,-0.004634,-0.140561,-0.103768,-0.036793,0.003385,0.003331,0.000055,-0.127619,-0.185939,0.058320,0.012235,0.013508,-0.001272,0.201104,0.231952,-0.030848,0.040059,0.012613,0.027447,0.006165,0.206188,-0.004966,0.187204,-0.017948,-0.294998,-0.058763,-0.648914,-1.253219,0.424367,-0.972258,0.868746,0.562487,0.726053
1.665354,-0.007604,-0.001502,-0.006103,-0.758996,-0.747199,-0.011798,0.004451,0.000111,0.004340,-2.326624,-2.312264,-0.014360,0.002887,-0.013542,0.016430,1.530912,1.511513,0.019399,0.775999,0.724026,0.051973,-0.004203,0.000431,-0.004634,-0.140561,-0.103768,-0.036793,0.003385,0.003331,0.000055,-0.127619,-0.185939,0.058320,0.012235,0.013508,-0.001272,0.201104,0.231952,-0.030848,0.040059,0.012613,0.027447,0.006165,0.206188,-0.004966,0.187204,-0.017948,-0.294998,-0.058763,-0.650963,-1.257886,0.425742,-0.975327,0.871504,0.564274,0.728362
1.670084,-0.007646,-0.001518,-0.006128,-0.760396,-0.750590,-0.009807,0.004485,0.000191,0.004294,-2.327895,-2.318338,-0.009556,0.003009,-0.012991,0.016000,1.532915,1.519261,0.013654,0.776398,0.724496,0.051902,-0.004139,-0.000656,-0.003484,-0.138428,-0.094050,-0.044378,0.003334,0.002762,0.000572,-0.125683,-0.167688,0.042006,0.012050,0.017084,-0.005034,0.198053,0.211616,-0.013563,0.039452,0.014694,0.024758,0.006543,0.218828,-0.005270,0.198680,-0.019048,-0.313082,-0.062365,-0.646363,-1.110914,0.426014,-0.627243,0.836046,0.420149,0.725843
1.675273,-0.007646,-0.001518,-0.006128,-0.760396,-0.750590,-0.009807,0.004485,0.000191,0.004294,-2.327895,-2.318338,-0.009556,0.003009,-0.012991,0.016000,1.532915,1.519261,0.013654,0.776398,0.724496,0.051902,-0.004139,-0.000656,-0.003484,-0.138428,-0.094050,-0.044378,0.003334,0.002762,0.000572,-0.125683,-0.167688,0.042006,0.012050,0.017084,-0.005034,0.198053,0.211616,-0.013563,0.039452,0.014694,0.024758,0.006543,0.218828,-0.005270,0.198680,-0.019048,-0.313082,-0.062365,-0.648283,-1.114916,0.427314,-0.629099,0.838542,0.421405,0.728016
1.679817,-0.007687,-0.001518,-0.006169,-0.761763,-0.750590,-0.011173,0.004518,0.000191,0.004327,-2.329135,-2.318338,-0.010797,0.003128,-0.012991,0.016119,1.534870,1.519261,0.015609,0.776787,0.724496,0.052291,-0.004072,-0.000656,-0.003417,-0.136189,-0.094050,-0.042139,0.003280,0.002762,0.000518,-0.123649,-0.167688,0.044039,0.011855,0.017084,-0.005229,0.194848,0.211616,-0.016768,0.038813,0.014694,0.024119,0.006918,0.231360,-0.005572,0.210058,-0.020139,-0.331012,-0.065937,-0.653929,-1.225342,0.430921,-0.739870,0.846581,0.479681,0.734411
1.685266,-0.007687,-0.001518,-0.006169,-0.761763,-0.750590,-0.011173,0.004518,0.000191,0.004327,-2.329135,-2.318338,-0.010797,0.003128,-0.012991,0.016119,1.534870,1.519261,0.015609,0.776787,0.724496,0.052291,-0.004072,-0.000656,-0.003417,-0.136189,-0.094050,-0.042139,0.003280,0.002762,0.000518,-0.123649,-0.167688,0.044039,0.011855,0.017084,-0.005229,0.194848,0.211616,-0.016768,0.038813,0.014694,0.024119,0.006918,0.231360,-0.005572,0.210058,-0.020139,-0.331012,-0.065937,-0.656027,-1.230078,0.432343,-0.742239,0.849312,0.481229,0.736786
1.689973,-0.007728,-0.001518,-0.006210,-0.763122,-0.750590,-0.012533,0.004551,0.000191,0.004360,-2.330370,-2.318338,-0.012031,0.003246,-0.012991,0.016238,1.536815,1.519261,0.017554,0.777175,0.724496,0.052679,-0.004001,-0.000656,-0.003345,-0.133795,-0.094050,-0.039745,0.003222,0.002762,0.000460,-0.121476,-0.167688,0.046213,0.011646,0.017084,-0.005437,0.191423,0.211616,-0.020193,0.038131,0.014694,0.023437,0.007297,0.244045,-0.005878,0.221575,-0.021243,-0.349161,-0.069552,-0.661646,-1.339461,0.435920,-0.852215,0.857308,0.539086,0.743130
1.695202,-0.007728,-0.001518,-0.006210,-0.763122,-0.750590,-0.012533,0.004551,0.000191,0.004360,-2.330370,-2.318338,-0.012031,0.003246,-0.012991,0.016238,1.536815,1.519261,0.017554,0.777175,0.724496,0.052679,-0.004001,-0.000656,-0.003345,-0.133795,-0.094050,-0.039745,0.003222,0.002762,0.000460,-0.121476,-0.167688,0.046213,0.011646,0.017084,-0.005437,0.191423,0.211616,-0.020193,0.038131,0.014694,0.023437,0.007297,0.244045,-0.005878,0.221575,-0.021243,-0.349161,-0.069552,-0.663671,-1.344373,0.437294,-0.854821,0.859947,0.540747,0.745423
1.700212,-0.007768,-0.001518,-0.006250,-0.764464,-0.750590,-0.013874,0.004583,0.000191,0.004392,-2.331588,-2.318338,-0.013250,0.003363,-0.012991,0.016354,1.538735,1.519261,0.019474,0.777557,0.724496,0.053061,-0.003925,-0.000656,-0.003269,-0.131260,-0.094050,-0.037210,0.003161,0.002762,0.000399,-0.119174,-0.167688,0.048514,0.011426,0.017084,-0.005658,0.187796,0.211616,-0.023820,0.037409,0.014694,0.022715,0.007678,0.256796,-0.006185,0.233152,-0.022353,-0.367403,-0.073186,-0.669346,-1.452032,0.440899,-0.963193,0.868006,0.597776,0.751809
1.704941,-0.007768,-0.001536,-0.006231,-0.764464,-0.753669,-0.010795,0.004583,0.000250,0.004333,-2.331588,-2.323411,-0.008177,0.003363,-0.012522,0.015885,1.538735,1.525803,0.012931,0.777557,0.724984,0.052573,-0.003925,-0.000573,-0.003352,-0.131260,-0.085222,-0.046037,0.003161,0.000481,0.002680,-0.119174,-0.139555,0.020381,0.011426,0.014051,-0.002625,0.187796,0.182993,0.004803,0.037409,0.015405,0.022004,0.007678,0.256796,-0.006185,0.233152,-0.022353,-0.367403,-0.073186,-0.669925,-1.214781,0.454820,-0.676571,0.857256,0.454396,0.746290
1.710349,-0.007806,-0.001536,-0.006269,-0.765740,-0.753669,-0.012071,0.004614,0.000250,0.004364,-2.332746,-2.323411,-0.009335,0.003474,-0.012522,0.015996,1.540560,1.525803,0.014756,0.777921,0.724984,0.052937,-0.003848,-0.000573,-0.003275,-0.128679,-0.085222,-0.043457,0.003099,0.000481,0.002618,-0.116831,-0.139555,0.022724,0.011201,0.014051,-0.002849,0.184104,0.182993,0.001111,0.036673,0.015405,0.021268,0.008048,0.269155,-0.006482,0.244373,-0.023429,-0.385086,-0.076708,-0.675546,-1.316345,0.458431,-0.778621,0.865176,0.508165,0.752576
1.715205,-0.007806,-0.001536,-0.006269,-0.765740,-0.753669,-0.012071,0.004614,0.000250,0.004364,-2.332746,-2.323411,-0.009335,0.003474,-0.012522,0.015996,1.540560,1.525803,0.014756,0.777921,0.724984,0.052937,-0.003848,-0.000573,-0.003275,-0.128679,-0.085222,-0.043457,0.003099,0.000481,0.002618,-0.116831,-0.139555,0.022724,0.011201,0.014051,-0.002849,0.184104,0.182993,0.001111,0.036673,0.015405,0.021268,0.008048,0.269155,-0.006482,0.244373,-0.023429,-0.385086,-0.076708,-0.677454,-1.320888,0.459767,-0.780817,0.867635,0.509611,0.754721
1.719873,-0.007844,-0.001536,-0.006308,-0.767019,-0.753669,-0.013350,0.004644,0.000250,0.004395,-2.333908,-2.323411,-0.010497,0.003586,-0.012522,0.016107,1.542391,1.525803,0.016587,0.778285,0.724984,0.053302,-0.003765,-0.000573,-0.003192,-0.125910,-0.085222,-0.040688,0.003032,0.000481,0.002552,-0.114317,-0.139555,0.025238,0.010960,0.014051,-0.003090,0.180142,0.182993,-0.002851,0.035884,0.015405,0.020479,0.008427,0.281816,-0.006787,0.255868,-0.024531,-0.403200,-0.080317,-0.682797,-1.421310,0.463166,-0.882405,0.875193,0.563092,0.760669
1.725213,-0.007844,-0.001536,-0.006308,-0.767019,-0.753669,-0.013350,0.004644,0.000250,0.004395,-2.333908,-2.323411,-0.010497,0.003586,-0.012522,0.016107,1.542391,1.525803,0.016587,0.778285,0.724984,0.053302,-0.003765,-0.000573,-0.003192,-0.125910,-0.085222,-0.040688,0.003032,0.000481,0.002552,-0.114317,-0.139555,0.025238,0.010960,0.014051,-0.003090,0.180142,0.182993,-0.002851,0.035884,0.015405,0.020479,0.008427,0.281816,-0.006787,0.255868,-0.024531,-0.403200,-0.080317,-0.684895,-1.426619,0.464636,-0.885115,0.877900,0.564835,0.763029
1.730038,-0.007882,-0.001536,-0.006345,-0.768277,-0.753669,-0.014608,0.004675,0.000250,0.004425,-2.335049,-2.323411,-0.011639,0.003695,-0.012522,0.016217,1.544189,1.525803,0.018386,0.778644,0.724984,0.053660,-0.003678,-0.000573,-0.003105,-0.122999,-0.085222,-0.037776,0.002962,0.000481,0.002481,-0.111674,-0.139555,0.027882,0.010707,0.014051,-0.003344,0.175977,0.182993,-0.007016,0.035054,0.015405,0.019649,0.008807,0.294539,-0.007094,0.267420,-0.025639,-0.421404,-0.083943,-0.690222,-1.524573,0.468013,-0.984462,0.885421,0.617147,0.768933
1.735060,-0.007882,-0.001597,-0.006285,-0.768277,-0.756422,-0.011855,0.004675,0.000323,0.004352,-2.335049,-2.327615,-0.007434,0.003695,-0.012147,0.015842,1.544189,1.531438,0.012751,0.778644,0.725517,0.053126,-0.003678,-0.002469,-0.001209,-0.122999,-0.085476,-0.037523,0.002962,0.002573,0.000389,-0.111674,-0.119222,0.007548,0.010707,0.011188,-0.000481,0.175977,0.159621,0.016356,0.035054,0.020973,0.014081,0.008807,0.294539,-0.007094,0.267420,-0.025639,-0.421404,-0.083943,-0.670107,-1.241852,0.444438,-0.718337,0.879163,0.488254,0.756042
1.740360,-0.007918,-0.001597,-0.006321,-0.769480,-0.756422,-0.013058,0.004704,0.000323,0.004381,-2.336142,-2.327615,-0.008527,0.003800,-0.012147,0.015947,1.545911,1.531438,0.014473,0.778986,0.725517,0.053469,-0.003589,-0.002469,-0.001120,-0.120021,-0.085476,-0.034545,0.002891,0.002573,0.000317,-0.108970,-0.119222,0.010252,0.010447,0.011188,-0.000741,0.171717,0.159621,0.012095,0.034206,0.020973,0.013233,0.009180,0.307009,-0.007394,0.278741,-0.026724,-0.439244,-0.087497,-0.675388,-1.334419,0.447752,-0.812292,0.886653,0.537808,0.761902
1.745200,-0.007918,-0.001597,-0.006321,-0.769480,-0.756422,-0.013058,0.004704,0.000323,0.004381,-2.336142,-2.327615,-0.008527,0.003800,-0.012147,0.015947,1.545911,1.531438,0.014473,0.778986,0.725517,0.053469,-0.003589,-0.002469,-0.001120,-0.120021,-0.085476,-0.034545,0.002891,0.002573,0.000317,-0.108970,-0.119222,0.010252,0.010447,0.011188,-0.000741,0.171717,0.159621,0.012095,0.034206,0.020973,0.013233,0.009180,0.307009,-0.007394,0.278741,-0.026724,-0.439244,-0.087497,-0.677256,-1.339030,0.449036,-0.814538,0.889123,0.539308,0.764031
1.750787,-0.007953,-0.001597,-0.006356,-0.770662,-0.756422,-0.014241,0.004732,0.000323,0.004410,-2.337215,-2.327615,-0.009600,0.003903,-0.012147,0.016050,1.547603,1.531438,0.016164,0.779323,0.725517,0.053806,-0.003495,-0.002469,-0.001026,-0.116894,-0.085476,-0.031418,0.002815,0.002573,0.000242,-0.106131,-0.119222,0.013091,0.010175,0.011188,-0.001013,0.167242,0.159621,0.007621,0.033314,0.020973,0.012341,0.009556,0.319581,-0.007697,0.290156,-0.027819,-0.457232,-0.091080,-0.682573,-1.429254,0.452361,-0.906351,0.896646,0.587755,0.769905
1.755190,-0.007953,-0.001597,-0.006356,-0.770662,-0.756422,-0.014241,0.004732,0.000323,0.004410,-2.337215,-2.327615,-0.009600,0.003903,-0.012147,0.016050,1.547603,1.531438,0.016164,0.779323,0.725517,0.053806,-0.003495,-0.002469,-0.001026,-0.116894,-0.085476,-0.031418,0.002815,0.002573,0.000242,-0.106131,-0.119222,0.013091,0.010175,0.011188,-0.001013,0.167242,0.159621,0.007621,0.033314,0.020973,0.012341,0.009556,0.319581,-0.007697,0.290156,-0.027819,-0.457232,-0.091080,-0.684274,-1.433681,0.453532,-0.908611,0.898897,0.589232,0.771844
1.759893,-0.007988,-0.001597,-0.006391,-0.771838,-0.756422,-0.015417,0.004760,0.000323,0.004438,-2.338283,-2.327615,-0.010668,0.004005,-0.012147,0.016152,1.549285,1.531438,0.017847,0.779659,0.725517,0.054141,-0.003396,-0.002469,-0.000927,-0.113566,-0.085476,-0.028091,0.002735,0.002573,0.000162,-0.103110,-0.119222,0.016112,0.009886,0.011188,-0.001302,0.162482,0.159621,0.002861,0.032366,0.020973,0.011393,0.009940,0.332436,-0.008006,0.301827,-0.028938,-0.475623,-0.094743,-0.689205,-1.521173,0.456571,-0.998573,0.905898,0.636645,0.777248
1.764732,-0.007988,-0.001597,-0.006391,-0.771838,-0.756422,-0.015417,0.004760,0.000323,0.004438,-2.338283,-2.327615,-0.010668,0.004005,-0.012147,0.016152,1.549285,1.531438,0.017847,0.779659,0.725517,0.054141,-0.003396,-0.002469,-0.000927,-0.113566,-0.085476,-0.028091,0.002735,0.002573,0.000162,-0.103110,-0.119222,0.016112,0.009886,0.011188,-0.001302,0.162482,0.159621,0.002861,0.032366,0.020973,0.011393,0.009940,0.332436,-0.008006,0.301827,-0.028938,-0.475623,-0.094743,-0.691087,-1.526315,0.457866,-1.001303,0.908391,0.638399,0.779393
1.770229,-0.008021,-0.001703,-0.006319,-0.772943,-0.759241,-0.013701,0.004787,0.000422,0.004365,-2.339286,-2.331677,-0.007608,0.004101,-0.011630,0.015731,1.550865,1.536557,0.014308,0.779973,0.726351,0.053623,-0.003296,-0.002909,-0.000387,-0.110225,-0.085397,-0.024827,0.002655,0.002879,-0.000224,-0.100076,-0.121944,0.021869,0.009595,0.017387,-0.007792,0.157701,0.155699,0.002002,0.031414,0.029378,0.002036,0.010312,0.344865,-0.008306,0.313112,-0.030020,-0.493405,-0.098285,-0.681097,-1.310124,0.447867,-0.630080,0.859870,0.512652,0.761188
1.775091,-0.008021,-0.001703,-0.006319,-0.772943,-0.759241,-0.013701,0.004787,0.000422,0.004365,-2.339286,-2.331677,-0.007608,0.004101,-0.011630,0.015731,1.550865,1.536557,0.014308,0.779973,0.726351,0.053623,-0.003296,-0.002909,-0.000387,-0.110225,-0.085397,-0.024827,0.002655,0.002879,-0.000224,-0.100076,-0.121944,0.021869,0.009595,0.017387,-0.007792,0.157701,0.155699,0.002002,0.031414,0.029378,0.002036,0.010312,0.344865,-0.008306,0.313112,-0.030020,-0.493405,-0.098285,-0.682947,-1.314695,0.449134,-0.631787,0.862224,0.514057,0.763279
1.780062,-0.008053,-0.001703,-0.006351,-0.774016,-0.759241,-0.014775,0.004813,0.000422,0.004391,-2.340260,-2.331677,-0.008583,0.004195,-0.011630,0.015824,1.552401,1.536557,0.015844,0.780279,0.726351,0.053928,-0.003192,-0.002909,-0.000283,-0.106752,-0.085397,-0.021354,0.002571,0.002879,-0.000308,-0.096923,-0.121944,0.025022,0.009292,0.017387,-0.008094,0.152732,0.155699,-0.002967,0.030424,0.029378,0.001046,0.010684,0.357323,-0.008606,0.324423,-0.031104,-0.511231,-0.101836,-0.687612,-1.391441,0.451969,-0.710941,0.868717,0.556019,0.768315
1.785481,-0.008053,-0.001703,-0.006351,-0.774016,-0.759241,-0.014775,0.004813,0.000422,0.004391,-2.340260,-2.331677,-0.008583,0.004195,-0.011630,0.015824,1.552401,1.536557,0.015844,0.780279,0.726351,0.053928,-0.003192,-0.002909,-0.000283,-0.106752,-0.085397,-0.021354,0.002571,0.002879,-0.000308,-0.096923,-0.121944,0.025022,0.009292,0.017387,-0.008094,0.152732,0.155699,-0.002967,0.030424,0.029378,0.001046,0.010684,0.357323,-0.008606,0.324423,-0.031104,-0.511231,-0.101836,-0.689681,-1.396790,0.453386,-0.713077,0.871351,0.557708,0.770653
1.790027,-0.008085,-0.001703,-0.006382,-0.775073,-0.759241,-0.015832,0.004838,0.000422,0.004416,-2.341220,-2.331677,-0.009543,0.004287,-0.011630,0.015916,1.553913,1.536557,0.017356,0.780581,0.726351,0.054230,-0.003082,-0.002909,-0.000173,-0.103088,-0.085397,-0.017691,0.002483,0.002879,-0.000396,-0.093596,-0.121944,0.028348,0.008974,0.017387,-0.008413,0.147490,0.155699,-0.008209,0.029380,0.029378,0.000002,0.011064,0.370012,-0.008911,0.335944,-0.032209,-0.529384,-0.105452,-0.694103,-1.470202,0.456032,-0.789644,0.877515,0.598262,0.775380
1.795055,-0.008085,-0.001703,-0.006382,-0.775073,-0.759241,-0.015832,0.004838,0.000422,0.004416,-2.341220,-2.331677,-0.009543,0.004287,-0.011630,0.015916,1.553913,1.536557,0.017356,0.780581,0.726351,0.054230,-0.003082,-0.002909,-0.000173,-0.103088,-0.085397,-0.017691,0.002483,0.002879,-0.000396,-0.093596,-0.121944,0.028348,0.008974,0.017387,-0.008413,0.147490,0.155699,-0.008209,0.029380,0.029378,0.000002,0.011064,0.370012,-0.008911,0.335944,-0.032209,-0.529384,-0.105452,-0.696050,-1.475451,0.457367,-0.791858,0.879996,0.599956,0.777581
